Country,Province,Lat,Lon,Date,Cases,Status
China,Gansu,37.8099,101.058,2020-01-31T00:00:00Z,29,confirmed
China,Tianjin,39.3054,117.323,2020-01-31T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-01-31T00:00:00Z,204,deaths
China,Hebei,39.549,116.131,2020-01-31T00:00:00Z,0,recovered
China,Shaanxi,35.1917,108.87,2020-01-31T00:00:00Z,0,deaths
China,Hunan,27.6104,111.709,2020-01-31T00:00:00Z,2,recovered
China,Macau,22.1667,113.55,2020-01-31T00:00:00Z,0,recovered
China,Hainan,19.1959,109.745,2020-01-31T00:00:00Z,1,deaths
China,Xinjiang,41.1129,85.2401,2020-01-31T00:00:00Z,17,confirmed
China,Chongqing,30.0572,107.874,2020-01-31T00:00:00Z,1,recovered
China,Jilin,43.6661,126.192,2020-01-31T00:00:00Z,0,deaths
China,Ningxia,37.2692,106.165,2020-01-31T00:00:00Z,0,recovered
China,Fujian,26.0789,117.987,2020-01-31T00:00:00Z,0,deaths
China,Shanghai,31.202,121.449,2020-01-31T00:00:00Z,135,confirmed
China,Heilongjiang,47.862,127.761,2020-01-31T00:00:00Z,59,confirmed
China,Yunnan,24.974,101.487,2020-01-31T00:00:00Z,83,confirmed
China,Hong Kong,22.3,114.2,2020-01-31T00:00:00Z,0,recovered
China,Macau,22.1667,113.55,2020-01-31T00:00:00Z,7,confirmed
China,Guangdong,23.3417,113.424,2020-01-31T00:00:00Z,436,confirmed
China,Hainan,19.1959,109.745,2020-01-31T00:00:00Z,1,recovered
China,Tibet,31.6927,88.0924,2020-01-31T00:00:00Z,0,deaths
China,Inner Mongolia,44.0935,113.945,2020-01-31T00:00:00Z,20,confirmed
China,Hunan,27.6104,111.709,2020-01-31T00:00:00Z,0,deaths
China,Hunan,27.6104,111.709,2020-02-01T00:00:00Z,0,deaths
China,Fujian,26.0789,117.987,2020-02-01T00:00:00Z,0,recovered
China,Anhui,31.8257,117.226,2020-02-01T00:00:00Z,297,confirmed
China,Shandong,36.3427,118.15,2020-02-01T00:00:00Z,0,deaths
China,Tibet,31.6927,88.0924,2020-02-01T00:00:00Z,0,recovered
China,Hebei,39.549,116.131,2020-02-01T00:00:00Z,1,deaths
China,Sichuan,30.6171,102.71,2020-02-01T00:00:00Z,3,recovered
China,Liaoning,41.2956,122.608,2020-02-01T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-02-01T00:00:00Z,168,recovered
China,Qinghai,35.7452,95.9956,2020-02-01T00:00:00Z,0,recovered
China,Gansu,37.8099,101.058,2020-02-01T00:00:00Z,0,deaths
China,Shanxi,37.5777,112.292,2020-02-01T00:00:00Z,47,confirmed
China,Anhui,31.8257,117.226,2020-02-01T00:00:00Z,5,recovered
China,Henan,33.882,113.614,2020-02-01T00:00:00Z,422,confirmed
China,Zhejiang,29.1832,120.093,2020-02-01T00:00:00Z,599,confirmed
China,Liaoning,41.2956,122.608,2020-02-01T00:00:00Z,1,recovered
China,Ningxia,37.2692,106.165,2020-02-01T00:00:00Z,26,confirmed
China,Guangxi,23.8298,108.788,2020-02-01T00:00:00Z,100,confirmed
China,Xinjiang,41.1129,85.2401,2020-02-01T00:00:00Z,0,deaths
China,Guizhou,26.8154,106.875,2020-02-01T00:00:00Z,2,recovered
China,Jiangsu,32.9711,119.455,2020-02-01T00:00:00Z,202,confirmed
China,Guangxi,23.8298,108.788,2020-02-01T00:00:00Z,2,recovered
China,Beijing,40.1824,116.414,2020-02-01T00:00:00Z,168,confirmed
China,Shanghai,31.202,121.449,2020-02-01T00:00:00Z,1,deaths
China,Heilongjiang,47.862,127.761,2020-02-01T00:00:00Z,2,deaths
China,Yunnan,24.974,101.487,2020-02-01T00:00:00Z,0,deaths
China,Heilongjiang,47.862,127.761,2020-02-01T00:00:00Z,2,recovered
China,Macau,22.1667,113.55,2020-02-01T00:00:00Z,0,deaths
China,Guangdong,23.3417,113.424,2020-02-01T00:00:00Z,14,recovered
China,Guangdong,23.3417,113.424,2020-02-01T00:00:00Z,0,deaths
China,Sichuan,30.6171,102.71,2020-02-01T00:00:00Z,207,confirmed
China,Jiangxi,27.614,115.722,2020-02-01T00:00:00Z,9,recovered
China,Inner Mongolia,44.0935,113.945,2020-02-01T00:00:00Z,0,deaths
China,Hong Kong,22.3,114.2,2020-02-01T00:00:00Z,13,confirmed
China,Jilin,43.6661,126.192,2020-02-01T00:00:00Z,1,recovered
China,Anhui,31.8257,117.226,2020-02-01T00:00:00Z,0,deaths
China,Qinghai,35.7452,95.9956,2020-02-01T00:00:00Z,9,confirmed
China,Guizhou,26.8154,106.875,2020-02-01T00:00:00Z,29,confirmed
China,Tianjin,39.3054,117.323,2020-02-01T00:00:00Z,0,recovered
China,Jiangxi,27.614,115.722,2020-02-01T00:00:00Z,286,confirmed
China,Shaanxi,35.1917,108.87,2020-02-01T00:00:00Z,0,recovered
China,Chongqing,30.0572,107.874,2020-02-01T00:00:00Z,247,confirmed
China,Shanxi,37.5777,112.292,2020-02-01T00:00:00Z,0,deaths
China,Henan,33.882,113.614,2020-02-01T00:00:00Z,2,deaths
China,Zhejiang,29.1832,120.093,2020-02-01T00:00:00Z,0,deaths
China,Beijing,40.1824,116.414,2020-02-01T00:00:00Z,9,recovered
China,Ningxia,37.2692,106.165,2020-02-01T00:00:00Z,0,deaths
China,Henan,33.882,113.614,2020-02-01T00:00:00Z,3,recovered
China,Guangxi,23.8298,108.788,2020-02-01T00:00:00Z,0,deaths
China,Tianjin,39.3054,117.323,2020-02-01T00:00:00Z,41,confirmed
China,Shandong,36.3427,118.15,2020-02-01T00:00:00Z,3,recovered
China,Jiangsu,32.9711,119.455,2020-02-01T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-02-01T00:00:00Z,7153,confirmed
China,Xinjiang,41.1129,85.2401,2020-02-01T00:00:00Z,0,recovered
China,Beijing,40.1824,116.414,2020-02-01T00:00:00Z,1,deaths
China,Shaanxi,35.1917,108.87,2020-02-01T00:00:00Z,101,confirmed
China,Hainan,19.1959,109.745,2020-02-01T00:00:00Z,62,confirmed
China,Shanxi,37.5777,112.292,2020-02-01T00:00:00Z,1,recovered
China,Jilin,43.6661,126.192,2020-02-01T00:00:00Z,17,confirmed
China,Yunnan,24.974,101.487,2020-02-01T00:00:00Z,2,recovered
China,Fujian,26.0789,117.987,2020-02-01T00:00:00Z,144,confirmed
China,Sichuan,30.6171,102.71,2020-02-01T00:00:00Z,1,deaths
China,Hong Kong,22.3,114.2,2020-02-01T00:00:00Z,0,deaths
China,Shanghai,31.202,121.449,2020-02-01T00:00:00Z,10,recovered
China,Qinghai,35.7452,95.9956,2020-02-01T00:00:00Z,0,deaths
China,Zhejiang,29.1832,120.093,2020-02-01T00:00:00Z,21,recovered
China,Guizhou,26.8154,106.875,2020-02-01T00:00:00Z,0,deaths
China,Tibet,31.6927,88.0924,2020-02-01T00:00:00Z,1,confirmed
China,Jiangsu,32.9711,119.455,2020-02-01T00:00:00Z,6,recovered
China,Jiangxi,27.614,115.722,2020-02-01T00:00:00Z,0,deaths
China,Hunan,27.6104,111.709,2020-02-01T00:00:00Z,389,confirmed
China,Inner Mongolia,44.0935,113.945,2020-02-01T00:00:00Z,1,recovered
China,Chongqing,30.0572,107.874,2020-02-01T00:00:00Z,1,deaths
China,Shandong,36.3427,118.15,2020-02-01T00:00:00Z,206,confirmed
China,Hebei,39.549,116.131,2020-02-01T00:00:00Z,96,confirmed
China,Gansu,37.8099,101.058,2020-02-01T00:00:00Z,0,recovered
China,Liaoning,41.2956,122.608,2020-02-01T00:00:00Z,64,confirmed
China,Gansu,37.8099,101.058,2020-02-01T00:00:00Z,40,confirmed
China,Tianjin,39.3054,117.323,2020-02-01T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-02-01T00:00:00Z,249,deaths
China,Hebei,39.549,116.131,2020-02-01T00:00:00Z,0,recovered
China,Shaanxi,35.1917,108.87,2020-02-01T00:00:00Z,0,deaths
China,Hunan,27.6104,111.709,2020-02-01T00:00:00Z,8,recovered
China,Macau,22.1667,113.55,2020-02-01T00:00:00Z,0,recovered
China,Hainan,19.1959,109.745,2020-02-01T00:00:00Z,1,deaths
China,Xinjiang,41.1129,85.2401,2020-02-01T00:00:00Z,18,confirmed
China,Chongqing,30.0572,107.874,2020-02-01T00:00:00Z,3,recovered
China,Jilin,43.6661,126.192,2020-02-01T00:00:00Z,0,deaths
China,Ningxia,37.2692,106.165,2020-02-01T00:00:00Z,0,recovered
China,Fujian,26.0789,117.987,2020-02-01T00:00:00Z,0,deaths
China,Shanghai,31.202,121.449,2020-02-01T00:00:00Z,169,confirmed
China,Heilongjiang,47.862,127.761,2020-02-01T00:00:00Z,80,confirmed
China,Yunnan,24.974,101.487,2020-02-01T00:00:00Z,93,confirmed
China,Hong Kong,22.3,114.2,2020-02-01T00:00:00Z,0,recovered
China,Macau,22.1667,113.55,2020-02-01T00:00:00Z,7,confirmed
China,Guangdong,23.3417,113.424,2020-02-01T00:00:00Z,535,confirmed
China,Hainan,19.1959,109.745,2020-02-01T00:00:00Z,1,recovered
China,Tibet,31.6927,88.0924,2020-02-01T00:00:00Z,0,deaths
China,Inner Mongolia,44.0935,113.945,2020-02-01T00:00:00Z,23,confirmed
China,Hunan,27.6104,111.709,2020-02-02T00:00:00Z,0,deaths
China,Fujian,26.0789,117.987,2020-02-02T00:00:00Z,0,recovered
China,Anhui,31.8257,117.226,2020-02-02T00:00:00Z,340,confirmed
China,Shandong,36.3427,118.15,2020-02-02T00:00:00Z,0,deaths
China,Tibet,31.6927,88.0924,2020-02-02T00:00:00Z,0,recovered
China,Hebei,39.549,116.131,2020-02-02T00:00:00Z,1,deaths
China,Sichuan,30.6171,102.71,2020-02-02T00:00:00Z,11,recovered
China,Liaoning,41.2956,122.608,2020-02-02T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-02-02T00:00:00Z,295,recovered
China,Qinghai,35.7452,95.9956,2020-02-02T00:00:00Z,0,recovered
China,Gansu,37.8099,101.058,2020-02-02T00:00:00Z,0,deaths
China,Shanxi,37.5777,112.292,2020-02-02T00:00:00Z,66,confirmed
China,Anhui,31.8257,117.226,2020-02-02T00:00:00Z,7,recovered
China,Henan,33.882,113.614,2020-02-02T00:00:00Z,493,confirmed
China,Zhejiang,29.1832,120.093,2020-02-02T00:00:00Z,661,confirmed
China,Liaoning,41.2956,122.608,2020-02-02T00:00:00Z,1,recovered
China,Ningxia,37.2692,106.165,2020-02-02T00:00:00Z,28,confirmed
China,Guangxi,23.8298,108.788,2020-02-02T00:00:00Z,111,confirmed
China,Xinjiang,41.1129,85.2401,2020-02-02T00:00:00Z,0,deaths
China,Guizhou,26.8154,106.875,2020-02-02T00:00:00Z,2,recovered
China,Jiangsu,32.9711,119.455,2020-02-02T00:00:00Z,236,confirmed
China,Guangxi,23.8298,108.788,2020-02-02T00:00:00Z,2,recovered
China,Beijing,40.1824,116.414,2020-02-02T00:00:00Z,191,confirmed
China,Shanghai,31.202,121.449,2020-02-02T00:00:00Z,1,deaths
China,Heilongjiang,47.862,127.761,2020-02-02T00:00:00Z,2,deaths
China,Yunnan,24.974,101.487,2020-02-02T00:00:00Z,0,deaths
China,Heilongjiang,47.862,127.761,2020-02-02T00:00:00Z,2,recovered
China,Macau,22.1667,113.55,2020-02-02T00:00:00Z,0,deaths
China,Guangdong,23.3417,113.424,2020-02-02T00:00:00Z,15,recovered
China,Guangdong,23.3417,113.424,2020-02-02T00:00:00Z,0,deaths
China,Sichuan,30.6171,102.71,2020-02-02T00:00:00Z,231,confirmed
China,Jiangxi,27.614,115.722,2020-02-02T00:00:00Z,12,recovered
China,Inner Mongolia,44.0935,113.945,2020-02-02T00:00:00Z,0,deaths
China,Hong Kong,22.3,114.2,2020-02-02T00:00:00Z,15,confirmed
China,Jilin,43.6661,126.192,2020-02-02T00:00:00Z,1,recovered
China,Anhui,31.8257,117.226,2020-02-02T00:00:00Z,0,deaths
China,Qinghai,35.7452,95.9956,2020-02-02T00:00:00Z,11,confirmed
China,Guizhou,26.8154,106.875,2020-02-02T00:00:00Z,38,confirmed
China,Tianjin,39.3054,117.323,2020-02-02T00:00:00Z,1,recovered
China,Jiangxi,27.614,115.722,2020-02-02T00:00:00Z,333,confirmed
China,Shaanxi,35.1917,108.87,2020-02-02T00:00:00Z,0,recovered
China,Chongqing,30.0572,107.874,2020-02-02T00:00:00Z,300,confirmed
China,Shanxi,37.5777,112.292,2020-02-02T00:00:00Z,0,deaths
China,Henan,33.882,113.614,2020-02-02T00:00:00Z,2,deaths
China,Zhejiang,29.1832,120.093,2020-02-02T00:00:00Z,0,deaths
China,Beijing,40.1824,116.414,2020-02-02T00:00:00Z,9,recovered
China,Ningxia,37.2692,106.165,2020-02-02T00:00:00Z,0,deaths
China,Henan,33.882,113.614,2020-02-02T00:00:00Z,10,recovered
China,Guangxi,23.8298,108.788,2020-02-02T00:00:00Z,0,deaths
China,Tianjin,39.3054,117.323,2020-02-02T00:00:00Z,48,confirmed
China,Shandong,36.3427,118.15,2020-02-02T00:00:00Z,6,recovered
China,Jiangsu,32.9711,119.455,2020-02-02T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-02-02T00:00:00Z,11177,confirmed
China,Xinjiang,41.1129,85.2401,2020-02-02T00:00:00Z,0,recovered
China,Beijing,40.1824,116.414,2020-02-02T00:00:00Z,1,deaths
China,Shaanxi,35.1917,108.87,2020-02-02T00:00:00Z,116,confirmed
China,Hainan,19.1959,109.745,2020-02-02T00:00:00Z,64,confirmed
China,Shanxi,37.5777,112.292,2020-02-02T00:00:00Z,3,recovered
China,Jilin,43.6661,126.192,2020-02-02T00:00:00Z,23,confirmed
China,Yunnan,24.974,101.487,2020-02-02T00:00:00Z,3,recovered
China,Fujian,26.0789,117.987,2020-02-02T00:00:00Z,159,confirmed
China,Sichuan,30.6171,102.71,2020-02-02T00:00:00Z,1,deaths
China,Hong Kong,22.3,114.2,2020-02-02T00:00:00Z,0,deaths
China,Shanghai,31.202,121.449,2020-02-02T00:00:00Z,10,recovered
China,Qinghai,35.7452,95.9956,2020-02-02T00:00:00Z,0,deaths
China,Zhejiang,29.1832,120.093,2020-02-02T00:00:00Z,32,recovered
China,Guizhou,26.8154,106.875,2020-02-02T00:00:00Z,0,deaths
China,Tibet,31.6927,88.0924,2020-02-02T00:00:00Z,1,confirmed
China,Jiangsu,32.9711,119.455,2020-02-02T00:00:00Z,7,recovered
China,Jiangxi,27.614,115.722,2020-02-02T00:00:00Z,0,deaths
China,Hunan,27.6104,111.709,2020-02-02T00:00:00Z,463,confirmed
China,Inner Mongolia,44.0935,113.945,2020-02-02T00:00:00Z,1,recovered
China,Chongqing,30.0572,107.874,2020-02-02T00:00:00Z,2,deaths
China,Shandong,36.3427,118.15,2020-02-02T00:00:00Z,230,confirmed
China,Hebei,39.549,116.131,2020-02-02T00:00:00Z,104,confirmed
China,Gansu,37.8099,101.058,2020-02-02T00:00:00Z,3,recovered
China,Liaoning,41.2956,122.608,2020-02-02T00:00:00Z,70,confirmed
China,Gansu,37.8099,101.058,2020-02-02T00:00:00Z,51,confirmed
China,Tianjin,39.3054,117.323,2020-02-02T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-02-02T00:00:00Z,350,deaths
China,Hebei,39.549,116.131,2020-02-02T00:00:00Z,3,recovered
China,Shaanxi,35.1917,108.87,2020-02-02T00:00:00Z,0,deaths
China,Hunan,27.6104,111.709,2020-02-02T00:00:00Z,16,recovered
China,Macau,22.1667,113.55,2020-02-02T00:00:00Z,0,recovered
China,Hainan,19.1959,109.745,2020-02-02T00:00:00Z,1,deaths
China,Xinjiang,41.1129,85.2401,2020-02-02T00:00:00Z,21,confirmed
China,Chongqing,30.0572,107.874,2020-02-02T00:00:00Z,7,recovered
China,Jilin,43.6661,126.192,2020-02-02T00:00:00Z,0,deaths
China,Ningxia,37.2692,106.165,2020-02-02T00:00:00Z,0,recovered
China,Fujian,26.0789,117.987,2020-02-02T00:00:00Z,0,deaths
China,Shanghai,31.202,121.449,2020-02-02T00:00:00Z,182,confirmed
China,Heilongjiang,47.862,127.761,2020-02-02T00:00:00Z,95,confirmed
China,Yunnan,24.974,101.487,2020-02-02T00:00:00Z,105,confirmed
China,Hong Kong,22.3,114.2,2020-02-02T00:00:00Z,0,recovered
China,Macau,22.1667,113.55,2020-02-02T00:00:00Z,8,confirmed
China,Guangdong,23.3417,113.424,2020-02-02T00:00:00Z,632,confirmed
China,Hainan,19.1959,109.745,2020-02-02T00:00:00Z,4,recovered
China,Tibet,31.6927,88.0924,2020-02-02T00:00:00Z,0,deaths
China,Inner Mongolia,44.0935,113.945,2020-02-02T00:00:00Z,27,confirmed
China,Inner Mongolia,44.0935,113.945,2020-02-03T00:00:00Z,34,confirmed
China,Hunan,27.6104,111.709,2020-02-03T00:00:00Z,0,deaths
China,Fujian,26.0789,117.987,2020-02-03T00:00:00Z,1,recovered
China,Anhui,31.8257,117.226,2020-02-03T00:00:00Z,408,confirmed
China,Shandong,36.3427,118.15,2020-02-03T00:00:00Z,0,deaths
China,Tibet,31.6927,88.0924,2020-02-03T00:00:00Z,0,recovered
China,Hebei,39.549,116.131,2020-02-03T00:00:00Z,1,deaths
China,Sichuan,30.6171,102.71,2020-02-03T00:00:00Z,14,recovered
China,Liaoning,41.2956,122.608,2020-02-03T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-02-03T00:00:00Z,386,recovered
China,Qinghai,35.7452,95.9956,2020-02-03T00:00:00Z,0,recovered
China,Gansu,37.8099,101.058,2020-02-03T00:00:00Z,0,deaths
China,Shanxi,37.5777,112.292,2020-02-03T00:00:00Z,74,confirmed
China,Anhui,31.8257,117.226,2020-02-03T00:00:00Z,14,recovered
China,Henan,33.882,113.614,2020-02-03T00:00:00Z,566,confirmed
China,Zhejiang,29.1832,120.093,2020-02-03T00:00:00Z,724,confirmed
China,Liaoning,41.2956,122.608,2020-02-03T00:00:00Z,1,recovered
China,Ningxia,37.2692,106.165,2020-02-03T00:00:00Z,31,confirmed
China,Guangxi,23.8298,108.788,2020-02-03T00:00:00Z,127,confirmed
China,Xinjiang,41.1129,85.2401,2020-02-03T00:00:00Z,0,deaths
China,Guizhou,26.8154,106.875,2020-02-03T00:00:00Z,2,recovered
China,Jiangsu,32.9711,119.455,2020-02-03T00:00:00Z,271,confirmed
China,Guangxi,23.8298,108.788,2020-02-03T00:00:00Z,7,recovered
China,Beijing,40.1824,116.414,2020-02-03T00:00:00Z,212,confirmed
China,Shanghai,31.202,121.449,2020-02-03T00:00:00Z,1,deaths
China,Heilongjiang,47.862,127.761,2020-02-03T00:00:00Z,2,deaths
China,Yunnan,24.974,101.487,2020-02-03T00:00:00Z,0,deaths
China,Heilongjiang,47.862,127.761,2020-02-03T00:00:00Z,2,recovered
China,Macau,22.1667,113.55,2020-02-03T00:00:00Z,0,deaths
China,Guangdong,23.3417,113.424,2020-02-03T00:00:00Z,21,recovered
China,Guangdong,23.3417,113.424,2020-02-03T00:00:00Z,0,deaths
China,Sichuan,30.6171,102.71,2020-02-03T00:00:00Z,254,confirmed
China,Jiangxi,27.614,115.722,2020-02-03T00:00:00Z,18,recovered
China,Inner Mongolia,44.0935,113.945,2020-02-03T00:00:00Z,0,deaths
China,Hong Kong,22.3,114.2,2020-02-03T00:00:00Z,15,confirmed
China,Jilin,43.6661,126.192,2020-02-03T00:00:00Z,1,recovered
China,Anhui,31.8257,117.226,2020-02-03T00:00:00Z,0,deaths
China,Qinghai,35.7452,95.9956,2020-02-03T00:00:00Z,13,confirmed
China,Guizhou,26.8154,106.875,2020-02-03T00:00:00Z,46,confirmed
China,Tianjin,39.3054,117.323,2020-02-03T00:00:00Z,1,recovered
China,Jiangxi,27.614,115.722,2020-02-03T00:00:00Z,391,confirmed
China,Shaanxi,35.1917,108.87,2020-02-03T00:00:00Z,0,recovered
China,Chongqing,30.0572,107.874,2020-02-03T00:00:00Z,337,confirmed
China,Shanxi,37.5777,112.292,2020-02-03T00:00:00Z,0,deaths
China,Henan,33.882,113.614,2020-02-03T00:00:00Z,2,deaths
China,Zhejiang,29.1832,120.093,2020-02-03T00:00:00Z,0,deaths
China,Beijing,40.1824,116.414,2020-02-03T00:00:00Z,12,recovered
China,Ningxia,37.2692,106.165,2020-02-03T00:00:00Z,0,deaths
China,Henan,33.882,113.614,2020-02-03T00:00:00Z,16,recovered
China,Guangxi,23.8298,108.788,2020-02-03T00:00:00Z,0,deaths
China,Tianjin,39.3054,117.323,2020-02-03T00:00:00Z,60,confirmed
China,Shandong,36.3427,118.15,2020-02-03T00:00:00Z,7,recovered
China,Jiangsu,32.9711,119.455,2020-02-03T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-02-03T00:00:00Z,13522,confirmed
China,Xinjiang,41.1129,85.2401,2020-02-03T00:00:00Z,0,recovered
China,Beijing,40.1824,116.414,2020-02-03T00:00:00Z,1,deaths
China,Shaanxi,35.1917,108.87,2020-02-03T00:00:00Z,128,confirmed
China,Hainan,19.1959,109.745,2020-02-03T00:00:00Z,72,confirmed
China,Shanxi,37.5777,112.292,2020-02-03T00:00:00Z,2,recovered
China,Jilin,43.6661,126.192,2020-02-03T00:00:00Z,31,confirmed
China,Yunnan,24.974,101.487,2020-02-03T00:00:00Z,5,recovered
China,Fujian,26.0789,117.987,2020-02-03T00:00:00Z,179,confirmed
China,Sichuan,30.6171,102.71,2020-02-03T00:00:00Z,1,deaths
China,Hong Kong,22.3,114.2,2020-02-03T00:00:00Z,0,deaths
China,Shanghai,31.202,121.449,2020-02-03T00:00:00Z,10,recovered
China,Qinghai,35.7452,95.9956,2020-02-03T00:00:00Z,0,deaths
China,Zhejiang,29.1832,120.093,2020-02-03T00:00:00Z,43,recovered
China,Guizhou,26.8154,106.875,2020-02-03T00:00:00Z,0,deaths
China,Tibet,31.6927,88.0924,2020-02-03T00:00:00Z,1,confirmed
China,Jiangsu,32.9711,119.455,2020-02-03T00:00:00Z,8,recovered
China,Jiangxi,27.614,115.722,2020-02-03T00:00:00Z,0,deaths
China,Hunan,27.6104,111.709,2020-02-03T00:00:00Z,521,confirmed
China,Inner Mongolia,44.0935,113.945,2020-02-03T00:00:00Z,1,recovered
China,Chongqing,30.0572,107.874,2020-02-03T00:00:00Z,2,deaths
China,Shandong,36.3427,118.15,2020-02-03T00:00:00Z,259,confirmed
China,Hebei,39.549,116.131,2020-02-03T00:00:00Z,113,confirmed
China,Gansu,37.8099,101.058,2020-02-03T00:00:00Z,3,recovered
China,Liaoning,41.2956,122.608,2020-02-03T00:00:00Z,74,confirmed
China,Gansu,37.8099,101.058,2020-02-03T00:00:00Z,55,confirmed
China,Tianjin,39.3054,117.323,2020-02-03T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-02-03T00:00:00Z,414,deaths
China,Hebei,39.549,116.131,2020-02-03T00:00:00Z,3,recovered
China,Shaanxi,35.1917,108.87,2020-02-03T00:00:00Z,0,deaths
China,Hunan,27.6104,111.709,2020-02-03T00:00:00Z,22,recovered
China,Macau,22.1667,113.55,2020-02-03T00:00:00Z,0,recovered
China,Hainan,19.1959,109.745,2020-02-03T00:00:00Z,1,deaths
China,Xinjiang,41.1129,85.2401,2020-02-03T00:00:00Z,24,confirmed
China,Chongqing,30.0572,107.874,2020-02-03T00:00:00Z,9,recovered
China,Jilin,43.6661,126.192,2020-02-03T00:00:00Z,0,deaths
China,Ningxia,37.2692,106.165,2020-02-03T00:00:00Z,1,recovered
China,Fujian,26.0789,117.987,2020-02-03T00:00:00Z,0,deaths
China,Shanghai,31.202,121.449,2020-02-03T00:00:00Z,203,confirmed
China,Heilongjiang,47.862,127.761,2020-02-03T00:00:00Z,121,confirmed
China,Yunnan,24.974,101.487,2020-02-03T00:00:00Z,117,confirmed
China,Hong Kong,22.3,114.2,2020-02-03T00:00:00Z,0,recovered
China,Macau,22.1667,113.55,2020-02-03T00:00:00Z,8,confirmed
China,Guangdong,23.3417,113.424,2020-02-03T00:00:00Z,725,confirmed
China,Hainan,19.1959,109.745,2020-02-03T00:00:00Z,4,recovered
China,Tibet,31.6927,88.0924,2020-02-03T00:00:00Z,0,deaths
China,Inner Mongolia,44.0935,113.945,2020-02-04T00:00:00Z,35,confirmed
China,Hunan,27.6104,111.709,2020-02-04T00:00:00Z,0,deaths
China,Fujian,26.0789,117.987,2020-02-04T00:00:00Z,3,recovered
China,Anhui,31.8257,117.226,2020-02-04T00:00:00Z,480,confirmed
China,Shandong,36.3427,118.15,2020-02-04T00:00:00Z,0,deaths
China,Tibet,31.6927,88.0924,2020-02-04T00:00:00Z,0,recovered
China,Hebei,39.549,116.131,2020-02-04T00:00:00Z,1,deaths
China,Sichuan,30.6171,102.71,2020-02-04T00:00:00Z,14,recovered
China,Liaoning,41.2956,122.608,2020-02-04T00:00:00Z,0,deaths
China,Hubei,30.9756,112.271,2020-02-04T00:00:00Z,522,recovered
China,Qinghai,35.7452,95.9956,2020-02-04T00:00:00Z,0,recovered
China,Gansu,37.8099,101.058,2020-02-04T00:00:00Z,0,deaths
China,Shanxi,37.5777,112.292,2020-02-04T00:00:00Z,81,confirmed
China,Anhui,31.8257,117.226,2020-02-04T00:00:00Z,20,recovered
China,Henan,33.882,113.614,2020-02-04T00:00:00Z,675,confirmed
China,Zhejiang,29.1832,120.093,2020-02-04T00:00:00Z,829,confirmed
China,Liaoning,41.2956,122.608,2020-02-04T00:00:00Z,2,recovered
China,Ningxia,37.2692,106.165,2020-02-04T00:00:00Z,34,confirmed
China,Guangxi,23.8298,108.788,2020-02-04T00:00:00Z,139,confirmed
China,Xinjiang,41.1129,85.2401,2020-02-04T00:00:00Z,0,deaths
China,Guizhou,26.8154,106.875,2020-02-04T00:00:00Z,2,recovered
China,Jiangsu,32.9711,119.455,2020-02-04T00:00:00Z,308,confirmed
China,Guangxi,23.8298,108.788,2020-02-04T00:00:00Z,10,recovered
China,Beijing,40.1824,116.414,2020-02-04T00:00:00Z,228,confirmed
China,Shanghai,31.202,121.449,2020-02-04T00:00:00Z,1,deaths
China,Heilongjiang,47.862,127.761,2020-02-04T00:00:00Z,2,deaths
China,Yunnan,24.974,101.487,2020-02-04T00:00:00Z,0,deaths
China,Heilongjiang,47.862,127.761,2020-02-04T00:00:00Z,4,recovered
China,Macau,22.1667,113.55,2020-02-04T00:00:00Z,0,deaths
China,Guangdong,23.3417,113.424,2020-02-04T00:00:00Z,30,recovered
China,Guangdong,23.3417,113.424,2020-02-04T00:00:00Z,0,deaths
China,Sichuan,30.6171,102.71,2020-02-04T00:00:00Z,282,confirmed
China,Jiangxi,27.614,115.722,2020-02-04T00:00:00Z,20,recovered
China,Inner Mongolia,44.0935,113.945,2020-02-04T00:00:00Z,0,deaths
China,Hong Kong,22.3,114.2,2020-02-04T00:00:00Z,17,confirmed
China,Jilin,43.6661,126.192,2020-02-04T00:00:00Z,1,recovered
China,Anhui,31.8257,117.226,2020-02-04T00:00:00Z,0,deaths
China,Qinghai,35.7452,95.9956,2020-02-04T00:00:00Z,15,confirmed
China,Guizhou,26.8154,106.875,2020-02-04T00:00:00Z,58,confirmed
China,Tianjin,39.3054,117.323,2020-02-04T00:00:00Z,2,recovered
China,Jiangxi,27.614,115.722,2020-02-04T00:00:00Z,476,confirmed
China,Shaanxi,35.1917,108.87,2020-02-04T00:00:00Z,2,recovered
China,Chongqing,30.0572,107.874,2020-02-04T00:00:00Z,366,confirmed
China,Shanxi,37.5777,112.292,2020-02-04T00:00:00Z,0,deaths
China,Henan,33.882,113.614,2020-02-04T00:00:00Z,2,deaths
China,Zhejiang,29.1832,120.093,2020-02-04T00:00:00Z,0,deaths
